total_area,rooms,floors_total,living_area,floor,studio,open_plan,kitchen_area,locality_name,airports_nearest,cityCenters_nearest,parks_around3000,ponds_around3000,log_price
36.0,1,17.0,16.0,10,,,9.5,посёлок Мурино,,,,,15.045151401436407
90.5,3,20.0,48.41,9,,,14.2,Санкт-Петербург,34506.0,14375.0,0.0,0.0,15.990262393084793
95.0,3,9.0,50.1,3,,,17.5,Санкт-Петербург,23617.0,5223.0,0.0,1.0,16.266515742283485
59.0,2,14.0,29.5,1,,,12.6,Санкт-Петербург,28976.0,11150.0,0.0,0.0,15.789591722875162
36.5,1,9.0,18.8,6,,,8.8,Санкт-Петербург,15361.0,14157.0,0.0,0.0,14.99416586199818
218.0,6,6.0,123.27,6,,,28.63,Санкт-Петербург,22688.0,2130.0,0.0,1.0,18.18924038159231
50.0,4,5.0,37.0,3,,,6.0,Санкт-Петербург,12764.0,13802.0,0.0,1.0,15.226497775576945
65.0,3,9.0,42.5,4,,,9.3,Выборг,,,,,15.147876840910817
65.2,3,3.0,,2,,,,Санкт-Петербург,20931.0,5285.0,2.0,2.0,15.623799493077952
48.0,2,9.0,32.0,6,,,8.0,Санкт-Петербург,21534.0,14752.0,1.0,2.0,15.150511887854474
54.0,2,5.0,33.5,3,,,8.5,Санкт-Петербург,27277.0,6828.0,0.0,1.0,15.555976908243359
82.8,3,25.0,45.5,4,,,15.0,Санкт-Петербург,36982.0,10446.0,1.0,0.0,16.341239282272525
28.1,1,,20.75,1,,,,Санкт-Петербург,22041.0,17369.0,0.0,1.0,14.706702534783371
52.0,2,5.0,29.0,1,,,9.0,поселок городского типа Назия,,,,,14.285514812209815
42.8,1,18.0,19.4,13,,,12.7,Санкт-Петербург,17787.0,16825.0,1.0,2.0,15.414898336565054
45.0,1,17.0,20.0,10,,,10.0,Санкт-Петербург,14730.0,13526.0,0.0,0.0,15.201805169084134
67.4,3,12.0,40.2,9,,,8.2,Санкт-Петербург,36706.0,12099.0,0.0,0.0,15.928749600073315
41.0,1,24.0,16.0,5,,,12.0,Санкт-Петербург,32866.0,13783.0,0.0,1.0,15.274125813221904
60.0,2,10.0,29.0,5,,,10.5,Санкт-Петербург,30917.0,3896.0,2.0,3.0,15.830413711839864
109.0,2,25.0,32.0,25,,,40.5,Санкт-Петербург,36421.0,9176.0,1.0,0.0,9.408453253565146
113.0,4,5.0,77.0,3,,,11.0,Санкт-Петербург,23664.0,4232.0,1.0,0.0,16.0116235176825
41.0,1,24.0,19.0,7,,,11.0,Санкт-Петербург,12188.0,14779.0,0.0,1.0,15.339390799901627
45.6,2,9.0,28.4,8,,,7.0,Санкт-Петербург,49152.0,14977.0,1.0,1.0,15.226497775576945
61.0,2,5.0,36.0,5,,,11.0,Санкт-Петербург,18492.0,15646.0,2.0,1.0,15.38412668421143
57.4,3,9.0,39.1,7,,,6.2,Санкт-Петербург,49270.0,17185.0,1.0,0.0,15.363073279446223
93.0,4,3.0,73.0,1,,,10.0,Санкт-Петербург,21115.0,5470.0,2.0,0.0,15.90737474309945
55.0,2,3.0,,1,,,,Санкт-Петербург,18039.0,17041.0,1.0,1.0,15.394489469099211
49.4,4,5.0,37.3,2,,,5.3,Санкт-Петербург,11689.0,13869.0,0.0,1.0,15.250595321348806
51.0,2,5.0,31.0,2,,,9.0,Санкт-Петербург,18565.0,21990.0,0.0,2.0,15.214227685996272
121.0,4,6.0,75.0,3,,,14.0,Санкт-Петербург,24655.0,2985.0,2.0,1.0,16.855259764781927
41.0,1,16.0,,9,,,,Санкт-Петербург,50198.0,16853.0,1.0,0.0,15.238619133170708
95.8,3,12.0,55.3,6,,,11.4,Санкт-Петербург,30898.0,7037.0,1.0,1.0,16.454567959008102
30.5,1,5.0,16.0,3,,,6.5,Санкт-Петербург,23556.0,16170.0,0.0,0.0,14.88022163978423
74.0,4,5.0,52.0,5,,,9.0,поселок Возрождение,,,,,14.580978865220017
55.0,2,5.0,,4,,,,Отрадное,,,,,14.953343880298434
44.0,1,19.0,22.0,3,,,9.0,Санкт-Петербург,43688.0,16192.0,1.0,0.0,15.506528641722577
36.5,1,24.0,11.47,23,,,15.9,Санкт-Петербург,42742.0,9760.0,0.0,0.0,15.404745967162468
30.0,0,23.0,15.9,11,,,,Санкт-Петербург,21928.0,17256.0,0.0,1.0,14.751604309291395
59.0,2,10.0,32.8,3,,,9.4,Санкт-Петербург,34446.0,11799.0,0.0,0.0,15.596377754517889
62.0,2,14.0,32.0,14,,,13.0,Санкт-Петербург,41570.0,11703.0,1.0,0.0,15.60393129315088
41.0,1,14.0,,1,,,,Санкт-Петербург,33482.0,14581.0,0.0,1.0,15.201805169084134
49.0,2,19.0,30.0,6,,,10.0,посёлок Мурино,,,,,15.039286283703994
70.0,2,14.0,38.0,10,,,14.0,Санкт-Петербург,12378.0,14969.0,0.0,1.0,15.955576839107596
42.0,1,16.0,19.0,5,,,14.0,Санкт-Петербург,31820.0,12329.0,0.0,0.0,14.99416586199818
25.0,1,5.0,,5,,,,Санкт-Петербург,25169.0,3871.0,1.0,1.0,15.607270360525607
63.0,3,15.0,37.0,3,,,10.0,Санкт-Петербург,48722.0,16183.0,0.0,0.0,15.656060350091908
31.0,1,2.0,16.0,1,,,8.0,поселок городского типа Форносово,,,,,14.346139397261565
44.6,2,5.0,28.6,5,,,5.7,Санкт-Петербург,35998.0,9585.0,0.0,0.0,15.250595321348806
40.0,1,25.0,16.5,4,,,10.5,Санкт-Петербург,42024.0,21340.0,0.0,1.0,15.090873637706453
50.9,2,9.0,32.0,7,,,8.0,Санкт-Петербург,19582.0,12591.0,0.0,0.0,15.520258832020865
301.9,6,8.0,163.2,3,,,20.4,Санкт-Петербург,26872.0,5574.0,3.0,1.0,17.216707972959764
64.6,2,16.0,25.2,14,,,15.5,Санкт-Петербург,30166.0,9014.0,0.0,0.0,15.75137051546622
75.68,3,7.0,50.3,5,,,9.31,Санкт-Петербург,19505.0,14770.0,3.0,2.0,15.93777221658751
95.0,3,6.0,65.0,6,,,30.0,Санкт-Петербург,11457.0,8536.0,1.0,3.0,16.41820031748273
110.0,4,7.0,64.6,5,,,15.8,Санкт-Петербург,26313.0,5016.0,3.0,1.0,16.012735246411598
46.0,2,5.0,29.0,4,,,6.0,Санкт-Петербург,42424.0,10221.0,1.0,0.0,15.176487367510099
94.0,3,16.0,55.0,16,,,11.0,Санкт-Петербург,33109.0,14208.0,0.0,1.0,15.829079489004743
98.0,3,2.0,58.0,2,,,24.0,Тосно,,,,,15.319588176962746
43.0,2,9.0,26.7,9,,,6.0,Санкт-Петербург,16470.0,16378.0,0.0,1.0,15.053885078862573
68.7,3,12.0,43.6,12,,,7.8,Санкт-Петербург,13881.0,12677.0,0.0,0.0,15.687312888712007
76.0,3,22.0,43.0,2,,,14.0,деревня Кудрово,,,,,15.803385043104912
73.7,3,27.0,43.0,5,,,10.0,посёлок Мурино,,,,,15.803385043104912
52.0,3,12.0,34.0,5,,,6.2,Санкт-Петербург,45445.0,16536.0,1.0,0.0,15.29711532616119
94.3,3,25.0,56.5,21,,,14.0,Санкт-Петербург,33804.0,13672.0,0.0,0.0,16.066802461833923
61.0,3,12.0,40.0,9,,,7.0,Санкт-Петербург,33010.0,10565.0,2.0,0.0,15.46416937585933
58.0,2,16.0,30.8,5,,,8.1,Санкт-Петербург,19426.0,21138.0,0.0,2.0,15.490736398202278
50.0,2,9.0,29.5,7,,,7.5,Сестрорецк,57075.0,34005.0,0.0,2.0,15.473738825043979
74.6,4,9.0,54.0,9,,,7.0,Санкт-Петербург,16183.0,11655.0,0.0,0.0,15.564710586686562
34.0,1,9.0,18.0,2,,,9.0,Санкт-Петербург,16122.0,11598.0,0.0,0.0,15.176487367510099
52.7,3,5.0,39.4,1,,,6.7,Подпорожье,,,,,14.077875591662238
50.1,2,7.0,36.7,2,,,8.0,Санкт-Петербург,16083.0,7287.0,0.0,0.0,15.547166280113759
41.0,1,27.0,20.0,17,,,10.3,посёлок Парголово,53325.0,19501.0,0.0,1.0,15.199302039492581
99.0,3,16.0,58.0,5,,,15.0,Санкт-Петербург,14069.0,12621.0,0.0,0.0,16.275099485238066
44.7,2,5.0,28.7,5,,,5.9,Санкт-Петербург,12809.0,9550.0,1.0,0.0,15.176487367510099
55.0,2,12.0,34.0,1,,,10.0,Санкт-Петербург,30093.0,11015.0,2.0,1.0,15.274125813221904
34.11,1,14.0,15.96,4,,,9.59,Кудрово,,,,,14.910784279814974
38.3,1,6.0,16.8,6,,,7.6,Санкт-Петербург,26178.0,5026.0,1.0,1.0,15.573368647930426
76.0,3,5.0,50.0,4,,,10.0,Санкт-Петербург,23141.0,10540.0,2.0,0.0,15.830413711839864
36.0,1,5.0,17.1,5,,,8.2,Всеволожск,,,,,14.648420115681892
40.0,1,25.0,17.0,4,,,10.0,Санкт-Петербург,30073.0,10337.0,0.0,0.0,15.317363482435562
36.0,1,20.0,17.07,19,,,11.09,Санкт-Петербург,18321.0,17465.0,1.0,3.0,15.268294894271099
64.0,3,9.0,40.0,6,,,10.0,Санкт-Петербург,14900.0,13696.0,1.0,2.0,15.59046307836746
150.0,3,6.0,99.3,4,,,16.0,Санкт-Петербург,24980.0,3555.0,0.0,0.0,16.648723960844016
48.5,4,5.0,37.3,5,,,5.3,Санкт-Петербург,11459.0,15824.0,0.0,1.0,15.26242977619469
49.5,2,6.0,29.1,1,,,9.2,Санкт-Петербург,19842.0,1930.0,1.0,3.0,15.555976908243359
43.0,1,25.0,20.0,13,,,14.0,Санкт-Петербург,16346.0,15142.0,0.0,0.0,14.978661680269907
95.0,2,5.0,44.0,3,,,21.0,Санкт-Петербург,22692.0,3341.0,1.0,1.0,16.45385341812129
25.41,0,25.0,18.5,13,,,,деревня Кудрово,,,,,14.66566191468422
43.0,1,18.0,12.0,8,,,20.0,Санкт-Петербург,25108.0,15940.0,0.0,0.0,15.501909696719672
46.0,2,5.0,29.5,4,,,5.5,Санкт-Петербург,15832.0,10670.0,0.0,1.0,15.422946668128484
115.5,3,20.0,60.0,9,,,43.0,Санкт-Петербург,39357.0,10581.0,2.0,3.0,16.80873975142546
63.0,2,6.0,35.0,3,,,9.0,Санкт-Петербург,13795.0,8849.0,0.0,0.0,15.676485251734785
69.0,3,9.0,45.0,6,,,6.0,Санкт-Петербург,47531.0,20410.0,0.0,0.0,15.64006001130563
160.0,4,8.0,95.4,7,,,22.0,Санкт-Петербург,27102.0,7442.0,2.0,2.0,18.042344317830995
51.6,2,10.0,31.5,3,,,7.0,Санкт-Петербург,17944.0,11212.0,0.0,0.0,15.150511887854474
71.1,3,10.0,42.0,3,,,11.0,Санкт-Петербург,27832.0,9567.0,0.0,2.0,15.955576839107596
40.0,1,18.0,16.0,10,,,8.0,Санкт-Петербург,15493.0,14289.0,0.0,0.0,15.26242977619469
81.3,3,5.0,43.0,4,,,10.8,посёлок Шушары,17907.0,30216.0,0.0,1.0,15.434898999271326
50.0,4,5.0,,4,,,,Никольское,,,,,14.731801689838349
48.0,2,9.0,27.0,4,,,7.0,Санкт-Петербург,12795.0,15387.0,0.0,1.0,15.46416937585933
30.5,1,2.0,16.9,2,,,6.5,деревня Яльгелево,,,,,14.403297778421795
73.0,2,25.0,44.0,20,,,,Санкт-Петербург,28116.0,11870.0,1.0,1.0,15.803385043104912
47.0,2,12.0,27.5,12,,,7.2,поселок городского типа Приладожский,,,,,14.557448378884015
53.4,2,5.0,33.8,5,,,7.9,Санкт-Петербург,40900.0,9592.0,1.0,0.0,15.656060350091908
82.7,3,6.0,52.6,3,,,9.9,Санкт-Петербург,20045.0,14846.0,3.0,1.0,15.88868261241667
56.2,2,17.0,31.0,11,,,10.5,Колпино,28554.0,34341.0,0.0,3.0,15.250595321348806
117.0,3,23.0,64.0,3,,,15.0,Санкт-Петербург,51030.0,14721.0,0.0,0.0,16.536806051605975
38.6,1,5.0,18.0,1,,,9.0,Коммунар,,,,,14.430696737594902
62.7,2,4.0,32.8,2,,,8.0,посёлок городского типа имени Морозова,,,,,14.953343880298434
34.0,1,5.0,18.0,3,,,12.0,Санкт-Петербург,24705.0,4957.0,0.0,0.0,15.272962346229336
31.2,1,5.0,18.0,2,,,7.0,Санкт-Петербург,42099.0,14603.0,1.0,0.0,14.962913328262083
62.4,3,9.0,39.5,9,,,9.6,Санкт-Петербург,15972.0,17224.0,0.0,0.0,15.660020750680612
32.7,1,9.0,18.0,7,,,6.3,Красное Село,24693.0,28118.0,0.0,0.0,14.731801689838349
58.3,2,13.0,28.4,3,,,7.2,Санкт-Петербург,48185.0,16165.0,0.0,0.0,15.59046307836746
108.0,3,7.0,64.0,5,,,17.0,Санкт-Петербург,18953.0,3408.0,0.0,1.0,16.380459992348886
43.99,1,25.0,19.35,10,,,13.47,Санкт-Петербург,,,,,15.150511887854474
38.7,1,10.0,,2,,,,Санкт-Петербург,11494.0,15859.0,0.0,1.0,15.295978316632674
44.4,2,9.0,27.0,7,,,6.2,Санкт-Петербург,50898.0,15008.0,0.0,0.0,15.363073279446223
36.0,1,18.0,19.0,7,,,8.0,Санкт-Петербург,15129.0,13925.0,0.0,0.0,15.150511887854474
80.0,2,5.0,,3,,,,Санкт-Петербург,20329.0,1097.0,3.0,2.0,15.671808704579888
53.0,2,5.0,29.5,3,,,11.8,Санкт-Петербург,13553.0,9058.0,0.0,0.0,15.59046307836746
42.5,2,2.0,27.0,1,,,6.0,посёлок Пудость,,,,,14.346139397261565
70.8,2,11.0,32.9,7,,,15.5,Санкт-Петербург,30894.0,4087.0,1.0,1.0,15.950268658588023
35.0,1,9.0,17.0,5,,,9.0,Волхов,,,,,14.054528245836039
30.9,1,5.0,16.4,3,,,6.2,Санкт-Петербург,27087.0,8066.0,0.0,0.0,15.03634077434184
46.0,2,18.0,28.0,4,,,10.0,Никольское,,,,,14.845130332288226
149.0,4,5.0,91.0,4,,,28.0,Санкт-Петербург,25419.0,3994.0,1.0,0.0,16.98519618065851
59.5,2,7.0,37.2,7,,,8.8,Санкт-Петербург,18672.0,14985.0,3.0,2.0,15.483217567201578
69.71,2,8.0,31.2,6,,,24.0,Санкт-Петербург,34033.0,4768.0,1.0,2.0,16.18088273297143
56.4,1,11.0,20.4,8,,,15.3,Санкт-Петербург,23609.0,5299.0,0.0,1.0,15.728419685705289
63.0,3,12.0,41.0,11,,,7.2,Санкт-Петербург,49911.0,14277.0,2.0,1.0,15.44082201640504
42.0,2,5.0,27.0,4,,,6.0,Санкт-Петербург,28734.0,7674.0,0.0,2.0,15.341567078850604
59.6,3,5.0,38.0,5,,,8.5,Отрадное,,,,,15.214227685996272
30.0,1,5.0,17.0,1,,,5.5,Санкт-Петербург,13183.0,14007.0,1.0,1.0,14.862829903121964
43.03,1,12.0,18.3,8,,,15.03,Санкт-Петербург,20228.0,19230.0,0.0,1.0,15.274125813221904
98.0,3,5.0,46.0,3,,,22.0,Санкт-Петербург,21369.0,376.0,3.0,3.0,16.41820031748273
29.7,1,7.0,17.0,5,,,6.0,Выборг,,,,,14.751604309291395
67.7,3,7.0,42.9,6,,,9.0,Санкт-Петербург,25685.0,2136.0,1.0,3.0,17.504140005829253
39.0,1,6.0,18.3,6,,,8.4,посёлок городского типа Токсово,,,,,14.80876270134486
59.0,2,23.0,33.0,12,,,11.5,Санкт-Петербург,21928.0,17256.0,0.0,1.0,15.520258832020865
45.0,1,22.0,,3,,,,Санкт-Петербург,35742.0,15032.0,0.0,0.0,15.598901945589025
45.0,2,5.0,,2,,,,Волхов,,,,,14.392124484065864
74.9,3,5.0,50.1,2,,,8.6,Санкт-Петербург,26590.0,8446.0,1.0,0.0,15.70197411426865
50.7,2,14.0,31.0,6,,,8.0,Санкт-Петербург,49587.0,16425.0,1.0,0.0,15.40270306595001
42.0,1,14.0,,8,,,,деревня Кудрово,,,,,15.319588176962746
42.0,1,12.0,20.0,5,,,10.0,Санкт-Петербург,32263.0,12010.0,0.0,0.0,15.224055772517731
63.8,3,15.0,41.9,13,,,10.3,Санкт-Петербург,15411.0,14207.0,1.0,1.0,15.424948670398354
32.0,1,25.0,16.0,18,,,8.0,посёлок Шушары,13908.0,19694.0,0.0,1.0,14.674172600730516
56.0,3,5.0,39.0,5,,,8.5,Санкт-Петербург,16313.0,9975.0,1.0,3.0,15.35237799261728
74.4,3,5.0,44.4,3,,,8.9,Кингисепп,,,,,15.150511887854474
54.7,3,5.0,32.8,5,,,7.1,Санкт-Петербург,14234.0,28806.0,0.0,0.0,15.2902737959047
54.1,2,5.0,31.0,2,,,7.4,Санкт-Петербург,18398.0,5899.0,1.0,0.0,15.72505321099685
67.3,3,5.0,48.8,3,,,6.2,Пушкин,18590.0,33161.0,1.0,0.0,15.319588176962746
47.0,2,5.0,29.0,1,,,6.0,Гатчина,,,,,14.845130332288226
60.0,2,5.0,31.5,2,,,9.0,Волхов,,,,,14.557448378884015
115.28,3,19.0,43.9,19,,,13.4,Санкт-Петербург,18971.0,4563.0,0.0,1.0,16.84306358817408
40.5,1,26.0,13.5,26,,,13.7,посёлок Парголово,53115.0,19292.0,0.0,0.0,15.224055772517731
40.7,1,5.0,17.5,3,,,10.6,Никольское,,,,,14.648420115681892
52.5,2,5.0,29.5,1,,,10.7,Ломоносов,48711.0,52136.0,0.0,0.0,15.05966544010744
39.2,1,12.0,16.4,2,,,10.4,Санкт-Петербург,19691.0,21403.0,0.0,1.0,15.118423581884207
45.0,2,9.0,28.0,3,,,8.0,Санкт-Петербург,44733.0,18304.0,0.0,1.0,15.424948670398354
93.0,3,7.0,60.0,6,,,10.0,Санкт-Петербург,25568.0,6135.0,3.0,0.0,16.380459992348886
64.7,3,9.0,41.9,7,,,7.5,Санкт-Петербург,43780.0,10555.0,1.0,1.0,15.717618233614914
46.0,2,5.0,30.0,5,,,6.0,Санкт-Петербург,13940.0,10370.0,1.0,1.0,15.29711532616119
66.0,3,9.0,48.0,5,,,6.0,Санкт-Петербург,51844.0,16526.0,0.0,1.0,15.233788207067937
84.2,4,5.0,60.4,2,,,8.0,Ломоносов,48607.0,36816.0,0.0,2.0,15.816990693309524
40.5,1,9.0,18.6,9,,,13.5,деревня Старая,,,,,14.77102238760702
54.0,2,16.0,,7,,,9.8,Санкт-Петербург,33109.0,14208.0,0.0,1.0,15.694975760283178
33.83,1,24.0,15.35,6,,,9.5,Санкт-Петербург,21460.0,16788.0,0.0,1.0,15.096444681204078
43.0,1,16.0,17.0,3,,,12.6,Санкт-Петербург,42012.0,14515.0,1.0,0.0,15.19679262851687
74.2,4,9.0,48.8,4,,,6.3,посёлок Металлострой,25390.0,27102.0,0.0,0.0,15.363073279446223
56.0,2,12.0,36.0,11,,,17.0,Санкт-Петербург,26766.0,10939.0,1.0,1.0,15.671808704579888
27.0,1,9.0,15.6,8,,,5.0,Санкт-Петербург,9563.0,10203.0,1.0,0.0,15.009433329466965
74.3,3,24.0,41.9,3,,,16.5,Санкт-Петербург,43820.0,10987.0,0.0,0.0,15.802014241159043
36.13,1,5.0,10.0,5,,,,Санкт-Петербург,47204.0,25767.0,1.0,1.0,14.949923615874308
77.0,3,17.0,51.8,13,,,9.6,Санкт-Петербург,35513.0,15519.0,0.0,1.0,16.204273438942487
61.7,2,25.0,31.0,22,,,13.3,Санкт-Петербург,15916.0,8180.0,1.0,2.0,15.90737474309945
41.2,2,6.0,27.3,1,,,7.5,Санкт-Петербург,24733.0,3062.0,1.0,1.0,15.49260730578806
52.0,3,9.0,35.2,9,,,6.8,Санкт-Петербург,26479.0,12889.0,0.0,0.0,15.501909696719672
59.0,2,17.0,,5,,,,Санкт-Петербург,42517.0,11781.0,1.0,0.0,15.598901945589025
76.3,3,12.0,45.5,3,,,12.8,посёлок Мурино,,,,,15.43029276418615
31.3,1,5.0,17.6,2,,,5.7,посёлок городского типа Лебяжье,,,,,14.285514812209815
165.8,5,6.0,102.3,4,,,21.0,Санкт-Петербург,10797.0,9403.0,1.0,0.0,17.341576951092716
49.0,2,12.0,28.0,1,,,9.0,Кронштадт,64953.0,46678.0,1.0,1.0,15.12357334115789
37.7,1,10.0,17.1,8,,,8.7,Санкт-Петербург,30305.0,11331.0,1.0,1.0,15.121137287019383
74.0,3,12.0,36.0,11,,,20.0,Санкт-Петербург,32794.0,13643.0,0.0,0.0,15.573368647930426
68.0,3,9.0,38.0,9,,,9.0,Ломоносов,48692.0,36973.0,0.0,2.0,15.163583966004193
57.0,2,9.0,32.0,4,,,8.0,Санкт-Петербург,12881.0,15473.0,0.0,2.0,15.518438995635059
32.5,1,5.0,,4,,,,Санкт-Петербург,42882.0,8514.0,0.0,0.0,14.914123179965662
35.8,1,21.0,18.0,6,,,10.0,Кудрово,,,,,14.946912992035967
81.4,3,4.0,31.8,2,,,9.8,Санкт-Петербург,21724.0,3512.0,0.0,0.0,16.329976090899965
53.7,2,4.0,38.2,3,,,5.2,Петергоф,39163.0,30992.0,3.0,0.0,15.341567078850604
631.0,7,5.0,,5,,,60.0,Санкт-Петербург,25707.0,4972.0,0.0,2.0,18.757152987716434
45.5,2,9.0,27.0,7,,,6.2,Санкт-Петербург,36627.0,11088.0,0.0,1.0,15.226497775576945
32.0,1,6.0,16.2,5,,,9.0,посёлок Шушары,18349.0,29601.0,0.0,0.0,14.669926311652166
50.5,2,9.0,30.3,7,,,7.1,Санкт-Петербург,29952.0,13549.0,1.0,0.0,15.424948670398354
37.9,1,10.0,17.1,5,,,8.3,Санкт-Петербург,13153.0,15745.0,0.0,2.0,15.201805169084134
54.3,3,5.0,39.0,2,,,5.3,деревня Бегуницы,,,,,14.648420115681892
33.0,1,5.0,18.4,2,,,6.0,деревня Лаголово,,,,,14.346139397261565
171.0,4,12.0,86.0,8,,,21.2,Санкт-Петербург,38366.0,7625.0,1.0,2.0,16.951004817371683
75.0,4,9.0,49.5,2,,,6.5,Сертолово,,,,,15.250595321348806
55.0,2,12.0,32.4,10,,,10.2,Санкт-Петербург,19689.0,21401.0,0.0,1.0,15.394489469099211
39.9,1,18.0,20.0,11,,,10.7,Санкт-Петербург,28698.0,13286.0,1.0,1.0,15.214227685996272
147.0,4,7.0,69.28,5,,,33.0,Санкт-Петербург,28768.0,7615.0,1.0,0.0,16.593086883904146
96.0,2,3.0,51.0,3,,,20.0,Санкт-Петербург,22776.0,2318.0,0.0,0.0,16.166885910365842
98.0,3,4.0,59.2,4,,,13.0,Санкт-Петербург,9859.0,13105.0,1.0,1.0,16.061525405290027
52.5,2,16.0,30.0,13,,,10.0,деревня Новое Девяткино,,,,,15.238619133170708
31.0,1,16.0,18.0,12,,,,Санкт-Петербург,12507.0,12419.0,0.0,1.0,15.274125813221904
122.0,4,18.0,75.0,2,,,14.0,Санкт-Петербург,10195.0,11065.0,0.0,0.0,17.182806422433504
35.4,1,5.0,18.2,1,,,9.8,деревня Лесколово,,,,,14.669926311652166
41.0,1,23.0,17.8,16,,,10.3,Санкт-Петербург,22077.0,17405.0,0.0,1.0,15.110297449802543
42.0,1,9.0,18.0,6,,,9.6,Кингисепп,,,,,14.557448378884015
59.2,2,18.0,30.0,14,,,10.2,Санкт-Петербург,42534.0,21823.0,0.0,0.0,15.477541110270847
61.7,3,9.0,42.0,4,,,8.2,Санкт-Петербург,35879.0,10009.0,1.0,0.0,15.53827733427679
59.6,2,4.0,35.0,4,,,9.6,Пушкин,19161.0,34016.0,0.0,0.0,15.573368647930426
52.0,2,9.0,31.0,4,,,8.0,Санкт-Петербург,28813.0,6185.0,1.0,0.0,15.501909696719672
55.3,2,15.0,30.0,13,,,8.0,Санкт-Петербург,28643.0,12309.0,1.0,1.0,15.454507466814658
48.0,2,9.0,28.7,7,,,7.2,поселок Войсковицы,,,,,14.603968372873895
49.0,2,5.0,30.0,5,,,7.8,Санкт-Петербург,19264.0,13998.0,2.0,1.0,15.35237799261728
44.0,2,4.0,30.0,3,,,5.2,Санкт-Петербург,18288.0,17291.0,1.0,0.0,15.134596436770359
105.0,3,7.0,75.0,2,,,12.0,Санкт-Петербург,24194.0,4327.0,0.0,0.0,16.852864554170715
81.5,2,9.0,50.0,7,,,13.0,поселок городского типа Синявино,,,,,15.226497775576945
80.6,3,18.0,42.9,17,,,18.2,посёлок Мурино,,,,,15.520258832020865
43.5,1,19.0,20.9,7,,,11.2,Санкт-Петербург,51514.0,15486.0,0.0,1.0,15.533803054682638
33.4,1,5.0,18.2,3,,,5.7,Шлиссельбург,,,,,14.603968372873895
60.0,2,4.0,40.3,2,,,8.0,Санкт-Петербург,26442.0,5290.0,0.0,1.0,15.687312888712007
44.0,2,5.0,,1,,,,Кингисепп,,,,,14.220976332738882
46.3,1,7.0,9.8,3,,,26.0,Сестрорецк,55422.0,32352.0,0.0,1.0,15.483217567201578
37.0,1,16.0,17.7,5,,,8.0,Санкт-Петербург,38082.0,14481.0,1.0,1.0,15.341567078850604
72.0,2,16.0,38.6,15,,,16.2,Санкт-Петербург,51443.0,13370.0,1.0,0.0,15.955576839107596
81.0,3,23.0,48.0,9,,,11.0,Санкт-Петербург,18398.0,15971.0,1.0,1.0,16.13789837629371
40.0,1,25.0,18.0,17,,,8.6,Санкт-Петербург,13594.0,16186.0,0.0,0.0,15.52930866590278
